"ISO3"	"FRACOUNTRYCODE"	"COUNTRY"	"FRACATCODE"	"FRACAT"	"YEAR"	"VALUE"
"THA"	41	"Thailand"	1	"Inland water"	1990	223
"THA"	41	"Thailand"	0	"Forest"	2005	18898
"THA"	41	"Thailand"	0	"Forest"	1990	19549
"THA"	41	"Thailand"	0	"Forest"	2010	18972
"THA"	41	"Thailand"	1	"Inland water"	2000	223
"THA"	41	"Thailand"	0	"Forest"	2000	19004
"THA"	41	"Thailand"	2	"Other land"	2005	32191
"THA"	41	"Thailand"	3	"Other wooded land"	1990	0
"THA"	41	"Thailand"	2	"Other land"	1990	31540
"THA"	41	"Thailand"	2	"Other land"	2010	32117
"THA"	41	"Thailand"	2	"Other land"	2000	32085
"THA"	41	"Thailand"	3	"Other wooded land"	2005	0
"THA"	41	"Thailand"	1	"Inland water"	2005	223
"MKD"	151	"The former Yugoslav Republic of Macedonia"	1	"Inland water"	1990	28
"MKD"	151	"The former Yugoslav Republic of Macedonia"	3	"Other wooded land"	2010	143
"MKD"	151	"The former Yugoslav Republic of Macedonia"	2	"Other land"	2010	1402
"MKD"	151	"The former Yugoslav Republic of Macedonia"	0	"Forest"	2000	958
"MKD"	151	"The former Yugoslav Republic of Macedonia"	2	"Other land"	2000	1442
"MKD"	151	"The former Yugoslav Republic of Macedonia"	1	"Inland water"	2000	28
"MKD"	151	"The former Yugoslav Republic of Macedonia"	1	"Inland water"	2010	28
"MKD"	151	"The former Yugoslav Republic of Macedonia"	3	"Other wooded land"	1990	143
"MKD"	151	"The former Yugoslav Republic of Macedonia"	1	"Inland water"	2005	28
"MKD"	151	"The former Yugoslav Republic of Macedonia"	2	"Other land"	1990	1488
"MKD"	151	"The former Yugoslav Republic of Macedonia"	0	"Forest"	1990	912
"MKD"	151	"The former Yugoslav Republic of Macedonia"	2	"Other land"	2005	1425
"MKD"	151	"The former Yugoslav Republic of Macedonia"	3	"Other wooded land"	2000	143
"MKD"	151	"The former Yugoslav Republic of Macedonia"	0	"Forest"	2010	998
"MKD"	151	"The former Yugoslav Republic of Macedonia"	0	"Forest"	2005	975
"MKD"	151	"The former Yugoslav Republic of Macedonia"	3	"Other wooded land"	2005	143
"TLS"	7655420	"Timor-Leste"	1	"Inland water"	1990	0
"TLS"	7655420	"Timor-Leste"	2	"Other land"	1990	521
"TLS"	7655420	"Timor-Leste"	3	"Other wooded land"	1990	0
"TLS"	7655420	"Timor-Leste"	2	"Other land"	2000	633
"TLS"	7655420	"Timor-Leste"	0	"Forest"	2000	854
"TLS"	7655420	"Timor-Leste"	1	"Inland water"	2010	0
"TLS"	7655420	"Timor-Leste"	1	"Inland water"	2005	0
"TLS"	7655420	"Timor-Leste"	1	"Inland water"	2000	0
"TLS"	7655420	"Timor-Leste"	2	"Other land"	2010	745
"TLS"	7655420	"Timor-Leste"	3	"Other wooded land"	2010	0
"TLS"	7655420	"Timor-Leste"	3	"Other wooded land"	2000	0
"TLS"	7655420	"Timor-Leste"	0	"Forest"	1990	966
"TLS"	7655420	"Timor-Leste"	2	"Other land"	2005	689
"TLS"	7655420	"Timor-Leste"	0	"Forest"	2005	798
"TLS"	7655420	"Timor-Leste"	0	"Forest"	2010	742
"TLS"	7655420	"Timor-Leste"	3	"Other wooded land"	2005	0
"TGO"	3	"Togo"	2	"Other land"	1990	3508
"TGO"	3	"Togo"	2	"Other land"	2000	3707
"TGO"	3	"Togo"	0	"Forest"	2005	386
"TGO"	3	"Togo"	0	"Forest"	1990	685
"TGO"	3	"Togo"	1	"Inland water"	2010	240
"TGO"	3	"Togo"	3	"Other wooded land"	2000	1246
"TGO"	3	"Togo"	1	"Inland water"	1990	240
"TGO"	3	"Togo"	1	"Inland water"	2005	240
"TGO"	3	"Togo"	0	"Forest"	2000	486
"TGO"	3	"Togo"	3	"Other wooded land"	2005	1246
"TGO"	3	"Togo"	2	"Other land"	2010	3906
"TGO"	3	"Togo"	3	"Other wooded land"	2010	1246
"TGO"	3	"Togo"	2	"Other land"	2005	3807
"TGO"	3	"Togo"	1	"Inland water"	2000	240
"TGO"	3	"Togo"	3	"Other wooded land"	1990	1246
"TGO"	3	"Togo"	0	"Forest"	2010	287
"TKL"	642354615	"Tokelau"	1	"Inland water"	2005	0
"TKL"	642354615	"Tokelau"	1	"Inland water"	2010	0
"TKL"	642354615	"Tokelau"	0	"Forest"	2005	0
"TKL"	642354615	"Tokelau"	2	"Other land"	1990	1
"TKL"	642354615	"Tokelau"	0	"Forest"	1990	0
"TKL"	642354615	"Tokelau"	2	"Other land"	2005	1
"TKL"	642354615	"Tokelau"	0	"Forest"	2010	0
"TKL"	642354615	"Tokelau"	3	"Other wooded land"	2000	0
"TKL"	642354615	"Tokelau"	3	"Other wooded land"	2010	0
"TKL"	642354615	"Tokelau"	3	"Other wooded land"	1990	0
"TKL"	642354615	"Tokelau"	0	"Forest"	2000	0
"TKL"	642354615	"Tokelau"	2	"Other land"	2000	1
"TKL"	642354615	"Tokelau"	1	"Inland water"	1990	0
"TKL"	642354615	"Tokelau"	3	"Other wooded land"	2005	0
"TKL"	642354615	"Tokelau"	2	"Other land"	2010	1
"TKL"	642354615	"Tokelau"	1	"Inland water"	2000	0
"TON"	121	"Tonga"	1	"Inland water"	2005	3
"TON"	121	"Tonga"	0	"Forest"	2010	9
"TON"	121	"Tonga"	0	"Forest"	2005	9
"TON"	121	"Tonga"	3	"Other wooded land"	2005	0
"TON"	121	"Tonga"	0	"Forest"	2000	9
"TON"	121	"Tonga"	3	"Other wooded land"	2010	0
"TON"	121	"Tonga"	1	"Inland water"	2010	3
"TON"	121	"Tonga"	3	"Other wooded land"	1990	0
"TON"	121	"Tonga"	2	"Other land"	2010	63
"TON"	121	"Tonga"	3	"Other wooded land"	2000	0
"TON"	121	"Tonga"	2	"Other land"	2005	63
"TON"	121	"Tonga"	1	"Inland water"	1990	3
"TON"	121	"Tonga"	2	"Other land"	1990	63
"TON"	121	"Tonga"	1	"Inland water"	2000	3
"TON"	121	"Tonga"	0	"Forest"	1990	9
"TON"	121	"Tonga"	2	"Other land"	2000	63
"TTO"	199	"Trinidad and Tobago"	3	"Other wooded land"	2010	83.7
"TTO"	199	"Trinidad and Tobago"	1	"Inland water"	2010	0
"TTO"	199	"Trinidad and Tobago"	3	"Other wooded land"	1990	69.3
"TTO"	199	"Trinidad and Tobago"	3	"Other wooded land"	2005	80.1
"TTO"	199	"Trinidad and Tobago"	1	"Inland water"	2005	0
"TTO"	199	"Trinidad and Tobago"	1	"Inland water"	2000	0
"TTO"	199	"Trinidad and Tobago"	2	"Other land"	1990	202.9
"TTO"	199	"Trinidad and Tobago"	0	"Forest"	2010	226.4
"TTO"	199	"Trinidad and Tobago"	2	"Other land"	2005	202.9
"TTO"	199	"Trinidad and Tobago"	3	"Other wooded land"	2000	76.5
"TTO"	199	"Trinidad and Tobago"	1	"Inland water"	1990	0
"TTO"	199	"Trinidad and Tobago"	0	"Forest"	2005	230
"TTO"	199	"Trinidad and Tobago"	2	"Other land"	2000	202.9
"TTO"	199	"Trinidad and Tobago"	0	"Forest"	1990	240.7
"TTO"	199	"Trinidad and Tobago"	2	"Other land"	2010	202.9
"TTO"	199	"Trinidad and Tobago"	0	"Forest"	2000	233.6
"TUN"	54	"Tunisia"	1	"Inland water"	2000	825
"TUN"	54	"Tunisia"	3	"Other wooded land"	1990	328
"TUN"	54	"Tunisia"	2	"Other land"	2005	14305
"TUN"	54	"Tunisia"	0	"Forest"	1990	643
"TUN"	54	"Tunisia"	0	"Forest"	2010	1006
"TUN"	54	"Tunisia"	0	"Forest"	2005	924
"TUN"	54	"Tunisia"	2	"Other land"	2000	14385
"TUN"	54	"Tunisia"	1	"Inland water"	2010	825
"TUN"	54	"Tunisia"	1	"Inland water"	1990	825
"TUN"	54	"Tunisia"	2	"Other land"	2010	14230
"TUN"	54	"Tunisia"	1	"Inland water"	2005	825
"TUN"	54	"Tunisia"	3	"Other wooded land"	2000	314
"TUN"	54	"Tunisia"	2	"Other land"	1990	14565
"TUN"	54	"Tunisia"	0	"Forest"	2000	837
"TUN"	54	"Tunisia"	3	"Other wooded land"	2010	300
"TUN"	54	"Tunisia"	3	"Other wooded land"	2005	307
"TUR"	99	"Turkey"	1	"Inland water"	2000	1393
"TUR"	99	"Turkey"	1	"Inland water"	2010	1393
"TUR"	99	"Turkey"	3	"Other wooded land"	1990	10905
"TUR"	99	"Turkey"	2	"Other land"	2005	55689
"TUR"	99	"Turkey"	0	"Forest"	1990	9680
"TUR"	99	"Turkey"	2	"Other land"	1990	56378
"TUR"	99	"Turkey"	0	"Forest"	2010	11334
"TUR"	99	"Turkey"	1	"Inland water"	1990	1393
"TUR"	99	"Turkey"	2	"Other land"	2000	56115
"TUR"	99	"Turkey"	3	"Other wooded land"	2000	10702
"TUR"	99	"Turkey"	0	"Forest"	2000	10146
"TUR"	99	"Turkey"	2	"Other land"	2010	55261
"TUR"	99	"Turkey"	0	"Forest"	2005	10740
"TUR"	99	"Turkey"	3	"Other wooded land"	2005	10534
"TUR"	99	"Turkey"	1	"Inland water"	2005	1393
"TUR"	99	"Turkey"	3	"Other wooded land"	2010	10368
"TKM"	168	"Turkmenistan"	0	"Forest"	2010	4127
"TKM"	168	"Turkmenistan"	2	"Other land"	2005	42866
"TKM"	168	"Turkmenistan"	3	"Other wooded land"	2000	0
"TKM"	168	"Turkmenistan"	1	"Inland water"	2005	1817
"TKM"	168	"Turkmenistan"	3	"Other wooded land"	2010	0
"TKM"	168	"Turkmenistan"	2	"Other land"	1990	42866
"TKM"	168	"Turkmenistan"	0	"Forest"	1990	4127
"TKM"	168	"Turkmenistan"	0	"Forest"	2000	4127
"TKM"	168	"Turkmenistan"	3	"Other wooded land"	2005	0
"TKM"	168	"Turkmenistan"	2	"Other land"	2000	42866
"TKM"	168	"Turkmenistan"	1	"Inland water"	1990	1817
"TKM"	168	"Turkmenistan"	1	"Inland water"	2000	1817
"TKM"	168	"Turkmenistan"	3	"Other wooded land"	1990	0
"TKM"	168	"Turkmenistan"	2	"Other land"	2010	42866
"TKM"	168	"Turkmenistan"	1	"Inland water"	2010	1817
"TKM"	168	"Turkmenistan"	0	"Forest"	2005	4127
"TCA"	7665808	"Turks and Caicos Islands"	0	"Forest"	1990	34.4
"TCA"	7665808	"Turks and Caicos Islands"	3	"Other wooded land"	2000	0
"TCA"	7665808	"Turks and Caicos Islands"	1	"Inland water"	1990	0
"TCA"	7665808	"Turks and Caicos Islands"	3	"Other wooded land"	2010	0
"TCA"	7665808	"Turks and Caicos Islands"	2	"Other land"	1990	8.6
"TCA"	7665808	"Turks and Caicos Islands"	0	"Forest"	2000	34.4
"TCA"	7665808	"Turks and Caicos Islands"	0	"Forest"	2005	34.4
"TCA"	7665808	"Turks and Caicos Islands"	2	"Other land"	2005	8.6
"TCA"	7665808	"Turks and Caicos Islands"	1	"Inland water"	2000	0
"TCA"	7665808	"Turks and Caicos Islands"	3	"Other wooded land"	1990	0
"TCA"	7665808	"Turks and Caicos Islands"	2	"Other land"	2010	8.6
"TCA"	7665808	"Turks and Caicos Islands"	1	"Inland water"	2005	0
"TCA"	7665808	"Turks and Caicos Islands"	1	"Inland water"	2010	0
"TCA"	7665808	"Turks and Caicos Islands"	2	"Other land"	2000	8.6
"TCA"	7665808	"Turks and Caicos Islands"	3	"Other wooded land"	2005	0
"TCA"	7665808	"Turks and Caicos Islands"	0	"Forest"	2010	34.4
"TUV"	4921972	"Tuvalu"	2	"Other land"	1990	2
"TUV"	4921972	"Tuvalu"	2	"Other land"	2005	2
"TUV"	4921972	"Tuvalu"	1	"Inland water"	1990	0
"TUV"	4921972	"Tuvalu"	2	"Other land"	2000	2
"TUV"	4921972	"Tuvalu"	0	"Forest"	2000	1
"TUV"	4921972	"Tuvalu"	0	"Forest"	2005	1
"TUV"	4921972	"Tuvalu"	0	"Forest"	1990	1
"TUV"	4921972	"Tuvalu"	1	"Inland water"	2000	0
"TUV"	4921972	"Tuvalu"	0	"Forest"	2010	1
"TUV"	4921972	"Tuvalu"	3	"Other wooded land"	1990	0
"TUV"	4921972	"Tuvalu"	1	"Inland water"	2005	0
"TUV"	4921972	"Tuvalu"	3	"Other wooded land"	2010	0
"TUV"	4921972	"Tuvalu"	3	"Other wooded land"	2000	0
"TUV"	4921972	"Tuvalu"	2	"Other land"	2010	2
"TUV"	4921972	"Tuvalu"	3	"Other wooded land"	2005	0
"TUV"	4921972	"Tuvalu"	1	"Inland water"	2010	0
"UGA"	56	"Uganda"	2	"Other land"	1990	13589
"UGA"	56	"Uganda"	3	"Other wooded land"	2010	3383
"UGA"	56	"Uganda"	1	"Inland water"	2000	4394
"UGA"	56	"Uganda"	1	"Inland water"	1990	4394
"UGA"	56	"Uganda"	2	"Other land"	2005	13401
"UGA"	56	"Uganda"	0	"Forest"	2000	3869
"UGA"	56	"Uganda"	0	"Forest"	2005	3429
"UGA"	56	"Uganda"	0	"Forest"	1990	4751
"UGA"	56	"Uganda"	1	"Inland water"	2005	4394
"UGA"	56	"Uganda"	2	"Other land"	2010	13339
"UGA"	56	"Uganda"	3	"Other wooded land"	1990	1370
"UGA"	56	"Uganda"	2	"Other land"	2000	13464
"UGA"	56	"Uganda"	3	"Other wooded land"	2000	2377
"UGA"	56	"Uganda"	1	"Inland water"	2010	4394
"UGA"	56	"Uganda"	3	"Other wooded land"	2005	2880
"UGA"	56	"Uganda"	0	"Forest"	2010	2988
"UKR"	169	"Ukraine"	1	"Inland water"	2000	2420
"UKR"	169	"Ukraine"	0	"Forest"	1990	9274
"UKR"	169	"Ukraine"	2	"Other land"	2005	48322
"UKR"	169	"Ukraine"	1	"Inland water"	2005	2417
"UKR"	169	"Ukraine"	2	"Other land"	1990	48633
"UKR"	169	"Ukraine"	3	"Other wooded land"	1990	28
"UKR"	169	"Ukraine"	3	"Other wooded land"	2005	41
"UKR"	169	"Ukraine"	0	"Forest"	2005	9575
"UKR"	169	"Ukraine"	2	"Other land"	2000	48384
"UKR"	169	"Ukraine"	3	"Other wooded land"	2000	41
"UKR"	169	"Ukraine"	0	"Forest"	2010	9705
"UKR"	169	"Ukraine"	2	"Other land"	2010	48192
"UKR"	169	"Ukraine"	3	"Other wooded land"	2010	41
"UKR"	169	"Ukraine"	1	"Inland water"	2010	2417
"UKR"	169	"Ukraine"	0	"Forest"	2000	9510
"UKR"	169	"Ukraine"	1	"Inland water"	1990	2420
"ARE"	100	"United Arab Emirates"	2	"Other land"	2000	8046
"ARE"	100	"United Arab Emirates"	0	"Forest"	1990	245
"ARE"	100	"United Arab Emirates"	3	"Other wooded land"	2000	4
"ARE"	100	"United Arab Emirates"	3	"Other wooded land"	2010	4.3
"ARE"	100	"United Arab Emirates"	3	"Other wooded land"	1990	3.8
"ARE"	100	"United Arab Emirates"	1	"Inland water"	2000	0
"ARE"	100	"United Arab Emirates"	1	"Inland water"	2010	0
"ARE"	100	"United Arab Emirates"	0	"Forest"	2010	317.3
"ARE"	100	"United Arab Emirates"	3	"Other wooded land"	2005	4.1
"ARE"	100	"United Arab Emirates"	1	"Inland water"	2005	0
"ARE"	100	"United Arab Emirates"	1	"Inland water"	1990	0
"ARE"	100	"United Arab Emirates"	0	"Forest"	2000	310
"ARE"	100	"United Arab Emirates"	2	"Other land"	2010	8038.4
"ARE"	100	"United Arab Emirates"	2	"Other land"	2005	8043.9
"ARE"	100	"United Arab Emirates"	2	"Other land"	1990	8111.2
"ARE"	100	"United Arab Emirates"	0	"Forest"	2005	312
"GBR"	143	"United Kingdom"	3	"Other wooded land"	2010	20
"GBR"	143	"United Kingdom"	3	"Other wooded land"	2000	20
"GBR"	143	"United Kingdom"	0	"Forest"	2010	2881
"GBR"	143	"United Kingdom"	1	"Inland water"	1990	167
"GBR"	143	"United Kingdom"	0	"Forest"	2000	2793
"GBR"	143	"United Kingdom"	2	"Other land"	2000	21437
"GBR"	143	"United Kingdom"	1	"Inland water"	2000	167
"GBR"	143	"United Kingdom"	2	"Other land"	1990	21619
"GBR"	143	"United Kingdom"	3	"Other wooded land"	1990	20
"GBR"	143	"United Kingdom"	1	"Inland water"	2005	167
"GBR"	143	"United Kingdom"	2	"Other land"	2005	21385
"GBR"	143	"United Kingdom"	2	"Other land"	2010	21349
"GBR"	143	"United Kingdom"	1	"Inland water"	2010	167
"GBR"	143	"United Kingdom"	0	"Forest"	1990	2611
"GBR"	143	"United Kingdom"	3	"Other wooded land"	2005	20
"GBR"	143	"United Kingdom"	0	"Forest"	2005	2845
"TZA"	19	"United Republic of Tanzania"	1	"Inland water"	1990	6150
"TZA"	19	"United Republic of Tanzania"	2	"Other land"	1990	28902
"TZA"	19	"United Republic of Tanzania"	2	"Other land"	2000	36217
"TZA"	19	"United Republic of Tanzania"	3	"Other wooded land"	2005	13260
"TZA"	19	"United Republic of Tanzania"	0	"Forest"	2000	37462
"TZA"	19	"United Republic of Tanzania"	0	"Forest"	1990	41495
"TZA"	19	"United Republic of Tanzania"	0	"Forest"	2005	35445
"TZA"	19	"United Republic of Tanzania"	3	"Other wooded land"	1990	18183
"TZA"	19	"United Republic of Tanzania"	3	"Other wooded land"	2000	14901
"TZA"	19	"United Republic of Tanzania"	3	"Other wooded land"	2010	11619
"TZA"	19	"United Republic of Tanzania"	0	"Forest"	2010	33428
"TZA"	19	"United Republic of Tanzania"	2	"Other land"	2005	39875
"TZA"	19	"United Republic of Tanzania"	2	"Other land"	2010	43533
"TZA"	19	"United Republic of Tanzania"	1	"Inland water"	2005	6150
"TZA"	19	"United Republic of Tanzania"	1	"Inland water"	2000	6150
"TZA"	19	"United Republic of Tanzania"	1	"Inland water"	2010	6150
"USA"	200	"United States of America"	1	"Inland water"	1990	47011
"USA"	200	"United States of America"	2	"Other land"	2010	597238
"USA"	200	"United States of America"	2	"Other land"	1990	604924
"USA"	200	"United States of America"	0	"Forest"	2000	300195
"USA"	200	"United States of America"	1	"Inland water"	2000	47011
"USA"	200	"United States of America"	1	"Inland water"	2010	47011
"USA"	200	"United States of America"	3	"Other wooded land"	2000	14933
"USA"	200	"United States of America"	2	"Other land"	2000	601065
"USA"	200	"United States of America"	3	"Other wooded land"	2005	14933
"USA"	200	"United States of America"	0	"Forest"	2005	302108
"USA"	200	"United States of America"	1	"Inland water"	2005	47011
"USA"	200	"United States of America"	3	"Other wooded land"	1990	14933
"USA"	200	"United States of America"	2	"Other land"	2005	599151
"USA"	200	"United States of America"	0	"Forest"	2010	304022
"USA"	200	"United States of America"	0	"Forest"	1990	296335
"USA"	200	"United States of America"	3	"Other wooded land"	2010	14933
"VIR"	202	"United States Virgin Islands"	0	"Forest"	1990	23.58
"VIR"	202	"United States Virgin Islands"	1	"Inland water"	1990	0
"VIR"	202	"United States Virgin Islands"	3	"Other wooded land"	2000	0
"VIR"	202	"United States Virgin Islands"	1	"Inland water"	2010	0
"VIR"	202	"United States Virgin Islands"	0	"Forest"	2000	21.91
"VIR"	202	"United States Virgin Islands"	3	"Other wooded land"	1990	0
"VIR"	202	"United States Virgin Islands"	1	"Inland water"	2005	0
"VIR"	202	"United States Virgin Islands"	3	"Other wooded land"	2010	0
"VIR"	202	"United States Virgin Islands"	2	"Other land"	1990	11.06
"VIR"	202	"United States Virgin Islands"	1	"Inland water"	2000	0
"VIR"	202	"United States Virgin Islands"	2	"Other land"	2010	14.4
"VIR"	202	"United States Virgin Islands"	0	"Forest"	2005	21.07
"VIR"	202	"United States Virgin Islands"	3	"Other wooded land"	2005	0
"VIR"	202	"United States Virgin Islands"	2	"Other land"	2005	13.57
"VIR"	202	"United States Virgin Islands"	0	"Forest"	2010	20.23
"VIR"	202	"United States Virgin Islands"	2	"Other land"	2000	12.73
"URY"	217	"Uruguay"	1	"Inland water"	2005	120
"URY"	217	"Uruguay"	0	"Forest"	2010	1744
"URY"	217	"Uruguay"	0	"Forest"	2000	1412
"URY"	217	"Uruguay"	3	"Other wooded land"	2010	4
"URY"	217	"Uruguay"	2	"Other land"	1990	16578
"URY"	217	"Uruguay"	3	"Other wooded land"	1990	4
"URY"	217	"Uruguay"	2	"Other land"	2000	16086
"URY"	217	"Uruguay"	3	"Other wooded land"	2000	4
"URY"	217	"Uruguay"	1	"Inland water"	2000	120
"URY"	217	"Uruguay"	1	"Inland water"	1990	120
"URY"	217	"Uruguay"	0	"Forest"	1990	920
"URY"	217	"Uruguay"	2	"Other land"	2005	15978
"URY"	217	"Uruguay"	1	"Inland water"	2010	120
"URY"	217	"Uruguay"	0	"Forest"	2005	1520
"URY"	217	"Uruguay"	2	"Other land"	2010	15754
"URY"	217	"Uruguay"	3	"Other wooded land"	2005	4
"UZB"	170	"Uzbekistan"	0	"Forest"	2005	3295
"UZB"	170	"Uzbekistan"	0	"Forest"	2000	3212
"UZB"	170	"Uzbekistan"	2	"Other land"	1990	38188.9
"UZB"	170	"Uzbekistan"	1	"Inland water"	1990	2200
"UZB"	170	"Uzbekistan"	2	"Other land"	2005	38341
"UZB"	170	"Uzbekistan"	3	"Other wooded land"	2000	1594.7
"UZB"	170	"Uzbekistan"	2	"Other land"	2000	37733.3
"UZB"	170	"Uzbekistan"	1	"Inland water"	2000	2200
"UZB"	170	"Uzbekistan"	0	"Forest"	1990	3045
"UZB"	170	"Uzbekistan"	3	"Other wooded land"	2005	904
"UZB"	170	"Uzbekistan"	3	"Other wooded land"	2010	874
"UZB"	170	"Uzbekistan"	1	"Inland water"	2010	2200
"UZB"	170	"Uzbekistan"	3	"Other wooded land"	1990	1306.1
"UZB"	170	"Uzbekistan"	2	"Other land"	2010	38390.5
"UZB"	170	"Uzbekistan"	1	"Inland water"	2005	2200
"UZB"	170	"Uzbekistan"	0	"Forest"	2010	3275.5
"VUT"	122	"Vanuatu"	0	"Forest"	2000	440
"VUT"	122	"Vanuatu"	3	"Other wooded land"	1990	476
"VUT"	122	"Vanuatu"	2	"Other land"	2005	304
"VUT"	122	"Vanuatu"	3	"Other wooded land"	2000	476
"VUT"	122	"Vanuatu"	1	"Inland water"	1990	0
"VUT"	122	"Vanuatu"	1	"Inland water"	2000	0
"VUT"	122	"Vanuatu"	0	"Forest"	1990	440
"VUT"	122	"Vanuatu"	3	"Other wooded land"	2005	476
"VUT"	122	"Vanuatu"	2	"Other land"	2000	304
"VUT"	122	"Vanuatu"	2	"Other land"	1990	304
"VUT"	122	"Vanuatu"	0	"Forest"	2010	440
"VUT"	122	"Vanuatu"	3	"Other wooded land"	2010	476
"VUT"	122	"Vanuatu"	1	"Inland water"	2010	0
"VUT"	122	"Vanuatu"	1	"Inland water"	2005	0
"VUT"	122	"Vanuatu"	0	"Forest"	2005	440
"VUT"	122	"Vanuatu"	2	"Other land"	2010	304
"VEN"	214	"Venezuela (Bolivarian Republic of)"	2	"Other land"	2005	33123
"VEN"	214	"Venezuela (Bolivarian Republic of)"	1	"Inland water"	1990	3000
"VEN"	214	"Venezuela (Bolivarian Republic of)"	3	"Other wooded land"	1990	7526
"VEN"	214	"Venezuela (Bolivarian Republic of)"	2	"Other land"	1990	28653
"VEN"	214	"Venezuela (Bolivarian Republic of)"	1	"Inland water"	2000	3000
"VEN"	214	"Venezuela (Bolivarian Republic of)"	3	"Other wooded land"	2005	7369
"VEN"	214	"Venezuela (Bolivarian Republic of)"	2	"Other land"	2000	31633
"VEN"	214	"Venezuela (Bolivarian Republic of)"	0	"Forest"	2000	49151
"VEN"	214	"Venezuela (Bolivarian Republic of)"	0	"Forest"	1990	52026
"VEN"	214	"Venezuela (Bolivarian Republic of)"	3	"Other wooded land"	2000	7421
"VEN"	214	"Venezuela (Bolivarian Republic of)"	3	"Other wooded land"	2010	7317
"VEN"	214	"Venezuela (Bolivarian Republic of)"	1	"Inland water"	2010	3000
"VEN"	214	"Venezuela (Bolivarian Republic of)"	0	"Forest"	2010	46275
"VEN"	214	"Venezuela (Bolivarian Republic of)"	1	"Inland water"	2005	3000
"VEN"	214	"Venezuela (Bolivarian Republic of)"	0	"Forest"	2005	47713
"VEN"	214	"Venezuela (Bolivarian Republic of)"	2	"Other land"	2010	34613
"VNM"	79	"Viet Nam"	1	"Inland water"	1990	1924
"VNM"	79	"Viet Nam"	2	"Other land"	2005	16139
"VNM"	79	"Viet Nam"	3	"Other wooded land"	2005	1791
"VNM"	79	"Viet Nam"	3	"Other wooded land"	2000	1816
"VNM"	79	"Viet Nam"	2	"Other land"	2000	17466
"VNM"	79	"Viet Nam"	3	"Other wooded land"	1990	0
"VNM"	79	"Viet Nam"	0	"Forest"	1990	9363
"VNM"	79	"Viet Nam"	1	"Inland water"	2005	1924
"VNM"	79	"Viet Nam"	3	"Other wooded land"	2010	1124
"VNM"	79	"Viet Nam"	2	"Other land"	1990	21644
"VNM"	79	"Viet Nam"	1	"Inland water"	2000	1924
"VNM"	79	"Viet Nam"	0	"Forest"	2000	11725
"VNM"	79	"Viet Nam"	1	"Inland water"	2010	1924
"VNM"	79	"Viet Nam"	0	"Forest"	2010	13797
"VNM"	79	"Viet Nam"	0	"Forest"	2005	13077
"VNM"	79	"Viet Nam"	2	"Other land"	2010	16087
"WLF"	4922016	"Wallis and Futuna Islands"	2	"Other land"	2005	6.48
"WLF"	4922016	"Wallis and Futuna Islands"	3	"Other wooded land"	1990	2.08
"WLF"	4922016	"Wallis and Futuna Islands"	1	"Inland water"	1990	0
"WLF"	4922016	"Wallis and Futuna Islands"	1	"Inland water"	2000	0
"WLF"	4922016	"Wallis and Futuna Islands"	3	"Other wooded land"	2005	1.67
"WLF"	4922016	"Wallis and Futuna Islands"	3	"Other wooded land"	2000	1.81
"WLF"	4922016	"Wallis and Futuna Islands"	3	"Other wooded land"	2010	1.53
"WLF"	4922016	"Wallis and Futuna Islands"	2	"Other land"	1990	6.11
"WLF"	4922016	"Wallis and Futuna Islands"	0	"Forest"	1990	5.81
"WLF"	4922016	"Wallis and Futuna Islands"	1	"Inland water"	2005	0
"WLF"	4922016	"Wallis and Futuna Islands"	0	"Forest"	2000	5.83
"WLF"	4922016	"Wallis and Futuna Islands"	2	"Other land"	2000	6.36
"WLF"	4922016	"Wallis and Futuna Islands"	0	"Forest"	2010	5.86
"WLF"	4922016	"Wallis and Futuna Islands"	0	"Forest"	2005	5.85
"WLF"	4922016	"Wallis and Futuna Islands"	1	"Inland water"	2010	0
"WLF"	4922016	"Wallis and Futuna Islands"	2	"Other land"	2010	6.61
"ESH"	4054	"Western Sahara"	1	"Inland water"	1990	0
"ESH"	4054	"Western Sahara"	2	"Other land"	2000	25893
"ESH"	4054	"Western Sahara"	3	"Other wooded land"	2000	0
"ESH"	4054	"Western Sahara"	3	"Other wooded land"	2005	0
"ESH"	4054	"Western Sahara"	2	"Other land"	2005	25893
"ESH"	4054	"Western Sahara"	2	"Other land"	1990	25893
"ESH"	4054	"Western Sahara"	3	"Other wooded land"	2010	0
"ESH"	4054	"Western Sahara"	1	"Inland water"	2005	0
"ESH"	4054	"Western Sahara"	1	"Inland water"	2010	0
"ESH"	4054	"Western Sahara"	0	"Forest"	2010	707
"ESH"	4054	"Western Sahara"	1	"Inland water"	2000	0
"ESH"	4054	"Western Sahara"	3	"Other wooded land"	1990	0
"ESH"	4054	"Western Sahara"	0	"Forest"	2000	707
"ESH"	4054	"Western Sahara"	2	"Other land"	2010	25893
"ESH"	4054	"Western Sahara"	0	"Forest"	2005	707
"ESH"	4054	"Western Sahara"	0	"Forest"	1990	707
"YEM"	101	"Yemen"	3	"Other wooded land"	2005	1406
"YEM"	101	"Yemen"	2	"Other land"	1990	50842
"YEM"	101	"Yemen"	0	"Forest"	2000	549
"YEM"	101	"Yemen"	1	"Inland water"	2010	0
"YEM"	101	"Yemen"	3	"Other wooded land"	2000	1406
"YEM"	101	"Yemen"	1	"Inland water"	2005	0
"YEM"	101	"Yemen"	3	"Other wooded land"	2010	1406
